Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AA","01/09/2015","1096","N3CXAA","JFK","17:14","17:03","75","68","-11","16:58","5","0","0","0","0","0"
"AA","01/09/2015","1124","N3FBAA","DFW","16:57","16:31","207","185","-26","16:22","9","0","0","0","0","0"
"AA","01/09/2015","1186","N3FUAA","DFW","10:41","10:40","201","199","-1","10:32","8","0","0","0","0","0"
"AA","01/09/2015","1355","N3JBAA","MIA","18:25","18:45","190","169","20","18:41","4","4","0","0","0","16"
"AA","01/09/2015","1426","N3LFAA","ORD","21:49","22:16","134","118","27","22:10","6","27","0","0","0","0"
"AA","01/09/2015","1496","N3FLAA","ORD","11:10","10:49","130","119","-21","10:44","5","0","0","0","0","0"
"AA","01/09/2015","1533","N630AA","MIA","16:11","16:30","186","174","19","16:17","13","5","0","0","0","14"
"AA","01/09/2015","1544","N3EWAA","DFW","19:25","19:36","205","185","11","19:31","5","0","0","0","0","0"
"AA","01/09/2015","1550","N3HYAA","LAX","23:45","00:04","320","317","19","23:59","5","9","0","0","0","10"
"AA","01/09/2015","1551","N3HGAA","ORD","13:24","12:59","129","106","-25","12:56","3","0","0","0","0","0"
"AA","01/09/2015","1582","N3JBAA","MIA","10:16","10:13","191","182","-3","10:05","8","0","0","0","0","0"
"AA","01/09/2015","1590","N635AA","DFW","21:50","21:34","200","185","-16","21:29","5","0","0","0","0","0"
"AA","01/09/2015","1612","N3HRAA","ORD","19:06","19:09","131","129","3","19:05","4","0","0","0","0","0"
"AA","01/09/2015","1625","N5EJAA","MIA","21:52","21:37","192","169","-15","21:32","5","0","0","0","0","0"
"AA","01/09/2015","1670","N3KRAA","ORD","17:13","17:49","133","115","36","17:43","6","0","0","0","0","36"
"AA","01/09/2015","2238","N3CUAA","DFW","23:35","23:26","200","185","-9","23:21","5","0","0","0","0","0"
"AA","01/09/2015","2314","N3CXAA","JFK","21:35","21:58","70","71","23","21:45","13","22","0","1","0","0"
"AA","01/09/2015","2440","N3KWAA","MIA","22:54","22:35","189","169","-19","22:30","5","0","0","0","0","0"
"AA","01/09/2015","2470","N5CGAA","DFW","12:21","12:23","201","210","2","12:15","8","0","0","0","0","0"
"AA","01/10/2015","0084","N3KHAA","JFK","08:41","08:36","71","64","-5","08:32","4","0","0","0","0","0"
"AA","01/10/2015","0146","N3GVAA","MIA","00:02","00:12","182","187","10","00:07","5","0","0","0","0","0"
"AA","01/10/2015","0186","N3LXAA","ORD","14:51","15:53","131","111","62","15:47","6","0","0","0","0","62"
"AA","01/10/2015","0193","N3ELAA","JFK","13:43","13:44","63","65","1","13:40","4","0","0","0","0","0"
"AA","01/10/2015","0222","N3JLAA","LAX","15:20","14:58","325","310","-22","14:53","5","0","0","0","0","0"
"AA","01/10/2015","0288","N3KMAA","ORD","23:14","23:00","129","116","-14","22:55","5","0","0","0","0","0"
"AA","01/10/2015","1033","N855AA","MIA","12:44","12:42","194","185","-2","12:37","5","0","0","0","0","0"
"AA","01/10/2015","1065","N3JCAA","ORD","16:13","16:14","133","124","1","16:10","4","0","0","0","0","0"
"AA","01/10/2015","1096","N3BWAA","JFK","17:14","17:15","75","79","1","17:10","5","0","0","0","0","0"
"AA","01/10/2015","1124","N3FKAA","DFW","16:57","16:48","207","196","-9","16:43","5","0","0","0","0","0"
"AA","01/10/2015","1186","N3DBAA","DFW","10:41","10:36","201","200","-5","10:29","7","0","0","0","0","0"
"AA","01/10/2015","1355","N3BXAA","MIA","18:25","18:32","190","198","7","18:27","5","0","0","0","0","0"
"AA","01/10/2015","1426","N3JLAA","ORD","21:49","22:09","134","121","20","22:02","7","0","20","0","0","0"
"AA","01/10/2015","1496","N3CAAA","ORD","11:10","11:02","130","118","-8","10:56","6","0","0","0","0","0"
"AA","01/10/2015","1533","N642AA","MIA","16:11","16:08","186","181","-3","16:04","4","0","0","0","0","0"
"AA","01/10/2015","1544","N3JYAA","DFW","19:25","19:19","205","200","-6","19:14","5","0","0","0","0","0"
"AA","01/10/2015","1550","N3LMAA","LAX","23:45","23:37","320","314","-8","23:29","8","0","0","0","0","0"
"AA","01/10/2015","1582","N3HMAA","MIA","10:16","09:58","191","175","-18","09:54","4","0","0","0","0","0"
"AA","01/10/2015","1590","N5BRAA","DFW","21:50","21:56","200","200","6","21:51","5","0","0","0","0","0"
"AA","01/10/2015","1625","N5EAAA","MIA","21:52","21:42","192","179","-10","21:36","6","0","0","0","0","0"
"AA","01/10/2015","1670","N3JJAA","ORD","17:30","17:25","133","129","-5","17:19","6","0","0","0","0","0"
"AA","01/10/2015","2314","N3BLAA","JFK","21:35","21:32","70","69","-3","21:29","3","0","0","0","0","0"
"AA","01/10/2015","2440","N3FVAA","MIA","22:54","22:43","189","173","-11","22:37","6","0","0","0","0","0"
"AA","01/10/2015","2470","N5BSAA","DFW","12:21","12:26","201","203","5","12:21","5","0","0","0","0","0"
"AA","01/11/2015","0084","N3BWAA","JFK","08:41","08:32","71","63","-9","08:26","6","0","0","0","0","0"
"AA","01/11/2015","0146","N3EHAA","MIA","00:02","24:00","182","183","-2","23:55","5","0","0","0","0","0"
"AA","01/11/2015","0186","N3GDAA","ORD","14:51","14:43","131","123","-8","14:36","7","0","0","0","0","0"
"AA","01/11/2015","0192","N3KKAA","LAX","06:13","06:17","323","329","4","06:13","4","0","0","0","0","0"
"AA","01/11/2015","0193","N3JVAA","JFK","13:43","13:43","63","64","0","13:38","5","0","0","0","0","0"
"AA","01/11/2015","0202","N3LRAA","LAX","21:21","21:32","326","343","11","21:27","5","0","0","0","0","0"
"AA","01/11/2015","0222","N3MDAA","LAX","15:20","15:20","325","328","0","15:13","7","0","0","0","0","0"
"AA","01/11/2015","0288","N3KLAA","ORD","23:14","00:05","129","128","51","24:00","5","0","51","0","0","0"
"AA","01/11/2015","1033","N861AA","MIA","12:44","12:36","194","186","-8","12:32","4","0","0","0","0","0"
"AA","01/11/2015","1065","N3GBAA","ORD","16:13","00:00","133","0","0","00:00","0","0","0","0","0","0"
"AA","01/11/2015","1096","N3ACAA","JFK","17:14","17:46","75","78","32","17:42","4","29","0","3","0","0"
"AA","01/11/2015","1124","N3HTAA","DFW","16:57","17:11","207","213","14","17:00","11","0","0","0","0","0"
"AA","01/11/2015","1186","N3EEAA","DFW","10:41","10:27","201","193","-14","10:23","4","0","0","0","0","0"
"AA","01/11/2015","1355","N3APAA","MIA","18:25","19:08","190","188","43","19:03","5","32","0","0","0","11"
"AA","01/11/2015","1426","N3GDAA","ORD","21:49","22:18","134","131","29","22:14","4","0","29","0","0","0"
"AA","01/11/2015","1496","N3LWAA","ORD","11:10","11:06","130","131","-4","11:00","6","0","0","0","0","0"
"AA","01/11/2015","1533","N5EBAA","MIA","16:11","16:09","186","188","-2","16:00","9","0","0","0","0","0"
"AA","01/11/2015","1544","N3JSAA","DFW","19:25","19:24","205","206","-1","19:15","9","0","0","0","0","0"
"AA","01/11/2015","1550","N3ERAA","LAX","23:45","23:46","320","315","1","23:42","4","0","0","0","0","0"
"AA","01/11/2015","1551","N3FMAA","ORD","13:24","13:03","129","115","-21","12:59","4","0","0","0","0","0"
"AA","01/11/2015","1582","N3FJAA","MIA","10:16","10:20","191","190","4","10:15","5","0","0","0","0","0"
"AA","01/11/2015","1590","N5CCAA","DFW","21:50","21:51","200","199","1","21:47","4","0","0","0","0","0"
"AA","01/11/2015","1612","N3FTAA","ORD","19:06","18:56","131","125","-10","18:50","6","0","0","0","0","0"
"AA","01/11/2015","1625","N634AA","MIA","21:52","21:42","192","185","-10","21:36","6","0","0","0","0","0"
"AA","01/11/2015","1670","N7BUAA","ORD","17:13","19:03","133","164","110","18:14","49","79","0","31","0","0"
"AA","01/11/2015","2238","N3BYAA","DFW","23:35","23:48","200","186","13","23:44","4","0","0","0","0","0"
"AA","01/11/2015","2314","N3ACAA","JFK","21:35","22:51","70","65","76","22:46","5","8","0","0","0","68"
"AA","01/11/2015","2440","N3ASAA","MIA","22:54","23:36","189","195","42","23:31","5","1","0","6","0","35"
"AA","01/11/2015","2470","N5EPAA","DFW","12:21","00:00","201","0","0","00:00","0","0","0","0","0","0"
"AA","01/12/2015","0084","N3EVAA","JFK","08:41","08:46","71","75","5","08:35","11","0","0","0","0","0"
"AA","01/12/2015","0146","N3KXAA","MIA","00:02","00:09","182","175","7","00:04","5","0","0","0","0","0"
"AA","01/12/2015","0186","N3DDAA","ORD","14:51","14:38","131","125","-13","14:32","6","0","0","0","0","0"
"AA","01/12/2015","0192","N3DWAA","LAX","06:13","06:20","323","329","7","06:05","15","0","0","0","0","0"
"AA","01/12/2015","0193","N3JBAA","JFK","13:43","13:46","63","69","3","13:39","7","0","0","0","0","0"
"AA","01/12/2015","0222","N3HLAA","LAX","15:20","15:18","325","329","-2","15:11","7","0","0","0","0","0"
"AA","01/12/2015","0288","N3GDAA","ORD","23:14","23:45","129","130","31","23:41","4","0","30","1","0","0"
"AA","01/12/2015","1033","N856AA","MIA","12:44","12:37","194","190","-7","12:32","5","0","0","0","0","0"
"AA","01/12/2015","1065","N3GMAA","ORD","16:13","15:51","133","114","-22","15:46","5","0","0","0","0","0"
"AA","01/12/2015","1096","N3FXAA","JFK","17:14","17:31","75","96","17","17:22","9","0","0","17","0","0"
"AA","01/12/2015","1124","N3FWAA","DFW","16:57","17:11","207","211","14","17:02","9","0","0","0","0","0"
"AA","01/12/2015","1186","N3LPAA","DFW","10:41","10:43","201","205","2","10:37","6","0","0","0","0","0"
"AA","01/12/2015","1355","N3ERAA","MIA","18:25","18:24","190","172","-1","18:19","5","0","0","0","0","0"
"AA","01/12/2015","1426","N3DDAA","ORD","21:49","22:02","134","131","13","21:57","5","0","0","0","0","0"
"AA","01/12/2015","1496","N3LSAA","ORD","11:10","10:56","130","120","-14","10:48","8","0","0","0","0","0"
"AA","01/12/2015","1533","N5CRAA","MIA","16:11","16:02","186","177","-9","15:57","5","0","0","0","0","0"
"AA","01/12/2015","1544","N3ELAA","DFW","19:25","19:11","205","195","-14","19:04","7","0","0","0","0","0"
"AA","01/12/2015","1550","N3LVAA","LAX","23:45","00:04","320","334","19","23:58","6","0","0","19","0","0"
"AA","01/12/2015","1551","N3KLAA","ORD","13:24","13:29","129","139","5","13:25","4","0","0","0","0","0"
"AA","01/12/2015","1582","N3JVAA","MIA","10:16","10:17","191","191","1","10:09","8","0","0","0","0","0"
"AA","01/12/2015","1590","N5DLAA","DFW","21:50","22:02","200","195","12","21:55","7","0","0","0","0","0"
"AA","01/12/2015","1612","N3HCAA","ORD","19:06","19:42","131","130","36","19:36","6","28","0","0","0","8"
"AA","01/12/2015","1625","N5CKAA","MIA","21:52","23:19","192","180","87","23:14","5","15","0","0","0","72"
"AA","01/12/2015","1670","N3LHAA","ORD","17:13","17:09","133","134","-4","17:01","8","0","0","0","0","0"
"AA","01/12/2015","2238","N3CGAA","DFW","23:35","23:41","200","197","6","23:37","4","0","0","0","0","0"
"AA","01/12/2015","2314","N3FXAA","JFK","21:35","22:28","70","64","53","22:23","5","4","0","0","0","49"
"AA","01/12/2015","2440","N3EWAA","MIA","22:54","23:57","189","186","63","23:44","13","34","0","0","0","29"
"AA","01/12/2015","2470","N5DLAA","DFW","12:21","12:21","201","204","0","12:16","5","0","0","0","0","0"
"AA","01/13/2015","0084","N3JEAA","JFK","08:41","08:27","71","56","-14","08:23","4","0","0","0","0","0"
"AA","01/13/2015","0146","N3KVAA","MIA","00:02","23:41","182","164","-21","23:37","4","0","0","0","0","0"
"AA","01/13/2015","0186","N3FWAA","ORD","14:51","14:39","131","128","-12","14:32","7","0","0","0","0","0"
"AA","01/13/2015","0193","N3JUAA","JFK","13:43","13:28","63","54","-15","13:21","7","0","0","0","0","0"
"AA","01/13/2015","0222","N3ADAA","LAX","15:20","14:58","325","312","-22","14:52","6","0","0","0","0","0"
"AA","01/13/2015","0288","N3GGAA","ORD","23:14","23:17","129","134","3","23:07","10","0","0","0","0","0"
"AA","01/13/2015","1033","N854AA","MIA","12:44","13:30","194","192","46","13:23","7","46","0","0","0","0"
"AA","01/13/2015","1065","N3JEAA","ORD","16:13","15:59","133","126","-14","15:55","4","0","0","0","0","0"
"AA","01/13/2015","1096","N3HJAA","JFK","17:15","17:08","75","77","-7","17:01","7","0","0","0","0","0"
"AA","01/13/2015","1124","N3EDAA","DFW","16:57","17:04","207","203","7","16:57","7","0","0","0","0","0"
"AA","01/13/2015","1186","N3GFAA","DFW","10:41","10:35","201","199","-6","10:29","6","0","0","0","0","0"
"AA","01/13/2015","1355","N3CEAA","MIA","18:25","18:07","190","171","-18","17:59","8","0","0","0","0","0"
"AA","01/13/2015","1426","N3FWAA","ORD","21:49","21:39","134","124","-10","21:33","6","0","0","0","0","0"
"AA","01/13/2015","1496","N3KTAA","ORD","11:10","11:19","130","126","9","11:13","6","0","0","0","0","0"
"AA","01/13/2015","1533","N5CDAA","MIA","16:11","15:52","186","171","-19","15:46","6","0","0","0","0","0"
"AA","01/13/2015","1544","N3GKAA","DFW","19:25","19:56","205","199","31","19:50","6","0","0","0","0","31"
"AA","01/13/2015","1550","N3EEAA","LAX","23:45","23:35","320","312","-10","23:31","4","0","0","0","0","0"
"AA","01/13/2015","1551","N3FPAA","ORD","13:24","13:11","129","120","-13","13:08","3","0","0","0","0","0"
"AA","01/13/2015","1582","N3JBAA","MIA","10:16","09:51","191","168","-25","09:41","10","0","0","0","0","0"
"AA","01/13/2015","1590","N5EPAA","DFW","21:50","21:49","200","203","-1","21:42","7","0","0","0","0","0"
"AA","01/13/2015","1612","N3AEAA","ORD","19:06","18:55","131","124","-11","18:48","7","0","0","0","0","0"
"AA","01/13/2015","1625","N5CGAA","MIA","21:52","21:56","192","174","4","21:49","7","0","0","0","0","0"
"AA","01/13/2015","1670","N3GHAA","ORD","17:13","17:42","133","140","29","17:32","10","9","0","7","0","13"
"AA","01/13/2015","2238","N3KRAA","DFW","23:35","23:47","200","204","12","23:43","4","0","0","0","0","0"
"AA","01/13/2015","2314","N3HJAA","JFK","21:35","21:14","70","55","-21","21:08","6","0","0","0","0","0"
"AA","01/13/2015","2440","N3ECAA","MIA","22:54","22:25","189","165","-29","22:18","7","0","0","0","0","0"
"AA","01/13/2015","2470","N633AA","DFW","12:21","12:19","201","198","-2","12:13","6","0","0","0","0","0"
"AA","01/14/2015","0084","N3GTAA","JFK","08:41","09:19","71","65","38","09:07","12","38","0","0","0","0"
"AA","01/14/2015","0146","N3KSAA","MIA","00:02","24:00","182","185","-2","23:53","7","0","0","0","0","0"
"AA","01/14/2015","0186","N3KVAA","ORD","14:51","15:51","131","131","60","15:42","9","5","0","0","0","55"
"AA","01/14/2015","0192","N3BDAA","LAX","06:13","06:21","323","327","8","06:14","7","0","0","0","0","0"
"AA","01/14/2015","0193","N3ARAA","JFK","13:43","13:35","63","62","-8","13:25","10","0","0","0","0","0"
"AA","01/14/2015","0222","N3LSAA","LAX","15:20","15:26","325","337","6","15:19","7","0","0","0","0","0"
"AA","01/14/2015","0288","N3FXAA","ORD","23:14","23:13","129","126","-1","23:06","7","0","0","0","0","0"
"AA","01/14/2015","1033","N850AA","MIA","12:44","14:24","194","192","100","14:15","9","0","100","0","0","0"
"AA","01/14/2015","1065","N3CBAA","ORD","16:13","16:10","133","136","-3","16:04","6","0","0","0","0","0"
"AA","01/14/2015","1096","N3EVAA","JFK","17:15","17:03","75","68","-12","16:56","7","0","0","0","0","0"
"AA","01/14/2015","1124","N3CUAA","DFW","16:57","16:47","207","196","-10","16:41","6","0","0","0","0","0"
"AA","01/14/2015","1186","N3LBAA","DFW","10:41","10:27","201","192","-14","10:21","6","0","0","0","0","0"
"AA","01/14/2015","1355","N3DSAA","MIA","18:25","21:18","190","182","173","21:10","8","173","0","0","0","0"
"AA","01/14/2015","1426","N3LVAA","ORD","21:49","21:45","134","131","-4","21:34","11","0","0","0","0","0"
"AA","01/14/2015","1496","N3BVAA","ORD","11:10","11:06","130","131","-4","10:58","8","0","0","0","0","0"
"AA","01/14/2015","1533","N5BSAA","MIA","16:11","16:08","186","184","-3","16:01","7","0","0","0","0","0"
"AA","01/14/2015","1544","N3EUAA","DFW","19:25","19:25","205","200","0","19:17","8","0","0","0","0","0"
"AA","01/14/2015","1550","N3ACAA","LAX","23:45","23:52","320","336","7","23:44","8","0","0","0","0","0"
"AA","01/14/2015","1551","N3HJAA","ORD","13:24","13:16","129","128","-8","13:11","5","0","0","0","0","0"
"AA","01/14/2015","1582","N3DEAA","MIA","10:16","10:12","191","181","-4","10:04","8","0","0","0","0","0"
"AA","01/14/2015","1590","N5BYAA","DFW","21:50","21:45","200","196","-5","21:38","7","0","0","0","0","0"
"AA","01/14/2015","1612","N3FUAA","ORD","19:06","19:30","131","160","24","19:18","12","0","0","24","0","0"
"AA","01/14/2015","1625","N5CPAA","MIA","21:52","21:47","192","188","-5","21:42","5","0","0","0","0","0"
"AA","01/14/2015","1670","N3EBAA","ORD","17:13","17:11","133","131","-2","17:04","7","0","0","0","0","0"
"AA","01/14/2015","2238","N3DMAA","DFW","23:35","23:42","200","195","7","23:38","4","0","0","0","0","0"
"AA","01/14/2015","2314","N3EVAA","JFK","21:35","21:27","70","54","-8","21:22","5","0","0","0","0","0"
"AA","01/14/2015","2440","N3EAAA","MIA","22:54","22:38","189","179","-16","22:31","7","0","0","0","0","0"
"AA","01/14/2015","2470","N5BTAA","DFW","12:21","12:25","201","212","4","12:18","7","0","0","0","0","0"
"AA","01/15/2015","0084","N3AKAA","JFK","08:41","08:31","71","66","-10","08:22","9","0","0","0","0","0"
"AA","01/15/2015","0146","N3FJAA","MIA","00:02","00:03","182","184","1","23:57","6","0","0","0","0","0"
"AA","01/15/2015","0186","N3GKAA","ORD","14:51","14:38","131","127","-13","14:32","6","0","0","0","0","0"
"AA","01/15/2015","0192","N3BRAA","LAX","06:13","06:07","323","320","-6","05:58","9","0","0","0","0","0"
"AA","01/15/2015","0193","N3ELAA","JFK","13:43","13:39","63","64","-4","13:32","7","0","0","0","0","0"
"AA","01/15/2015","0202","N3EUAA","LAX","21:21","21:32","326","342","11","21:25","7","0","0","0","0","0"
"AA","01/15/2015","0222","N3BRAA","LAX","15:20","15:07","325","320","-13","15:01","6","0","0","0","0","0"
"AA","01/15/2015","0288","N3DSAA","ORD","23:14","23:15","129","127","1","23:09","6","0","0","0","0","0"
"AA","01/15/2015","1033","N859AA","MIA","12:44","12:25","194","179","-19","12:15","10","0","0","0","0","0"
"AA","01/15/2015","1065","N3FRAA","ORD","16:13","15:53","133","123","-20","15:48","5","0","0","0","0","0"
"AA","01/15/2015","1096","N3FSAA","JFK","17:15","17:52","75","79","37","17:44","8","0","0","37","0","0"
"AA","01/15/2015","1124","N3DXAA","DFW","16:57","16:56","207","202","-1","16:51","5","0","0","0","0","0"
"AA","01/15/2015","1186","N3ESAA","DFW","10:41","10:37","201","198","-4","10:30","7","0","0","0","0","0"
"AA","01/15/2015","1355","N3GLAA","MIA","18:25","18:24","190","189","-1","18:19","5","0","0","0","0","0"
"AA","01/15/2015","1426","N3GKAA","ORD","21:49","21:48","134","135","-1","21:39","9","0","0","0","0","0"
"AA","01/15/2015","1496","N3LTAA","ORD","11:10","11:29","130","130","19","11:22","7","19","0","0","0","0"
"AA","01/15/2015","1533","N635AA","MIA","16:11","15:59","186","179","-12","15:52","7","0","0","0","0","0"
"AA","01/15/2015","1544","N3ENAA","DFW","19:25","19:25","205","206","0","19:09","16","0","0","0","0","0"
"AA","01/15/2015","1550","N3GVAA","LAX","23:45","02:03","320","333","138","01:57","6","109","0","13","0","16"
"AA","01/15/2015","1551","N3ACAA","ORD","13:24","13:11","129","123","-13","13:08","3","0","0","0","0","0"
"AA","01/15/2015","1582","N3CBAA","MIA","10:16","10:15","191","187","-1","10:06","9","0","0","0","0","0"
"AA","01/15/2015","1590","N5EMAA","DFW","21:50","23:19","200","218","89","23:13","6","21","0","18","0","50"
"AA","01/15/2015","1612","N3FLAA","ORD","19:06","19:28","131","148","22","19:17","11","0","0","22","0","0"
"AA","01/15/2015","1625","N5EKAA","MIA","21:52","22:30","192","188","38","22:23","7","16","0","0","0","22"
"AA","01/15/2015","1670","N3APAA","ORD","17:13","17:10","133","135","-3","17:03","7","0","0","0","0","0"
"AA","01/15/2015","2238","N3JDAA","DFW","23:35","00:22","200","223","47","00:17","5","13","0","23","0","11"
"AA","01/15/2015","2314","N3FSAA","JFK","21:35","21:48","70","53","13","21:41","7","0","0","0","0","0"
"AA","01/15/2015","2440","N3EGAA","MIA","22:54","22:35","189","174","-19","22:31","4","0","0","0","0","0"
"AA","01/15/2015","2470","N5DGAA","DFW","12:21","12:18","201","202","-3","12:10","8","0","0","0","0","0"
"AA","01/16/2015","0084","N3HFAA","JFK","08:41","08:52","71","81","11","08:43","9","0","0","0","0","0"
"AA","01/16/2015","0146","N3AHAA","MIA","00:02","00:14","182","194","12","00:09","5","0","0","0","0","0"
"AA","01/16/2015","0186","N3JJAA","ORD","14:51","14:46","131","129","-5","14:38","8","0","0","0","0","0"
"AA","01/16/2015","0193","N3BTAA","JFK","13:43","14:02","63","81","19","13:55","7","0","0","19","0","0"
"AA","01/16/2015","0222","N3LRAA","LAX","15:20","15:18","325","327","-2","15:14","4","0","0","0","0","0"
"AA","01/16/2015","0288","N3KNAA","ORD","23:14","23:41","129","125","27","23:38","3","11","0","0","0","16"
"AA","01/16/2015","1033","N855AA","MIA","12:44","12:37","194","185","-7","12:33","4","0","0","0","0","0"
"AA","01/16/2015","1065","N3FLAA","ORD","16:13","15:58","133","120","-15","15:53","5","0","0","0","0","0"
"AA","01/16/2015","1096","N3DBAA","JFK","17:15","17:06","75","72","-9","16:58","8","0","0","0","0","0"
"AA","01/16/2015","1124","N3CJAA","DFW","16:57","16:51","207","204","-6","16:47","4","0","0","0","0","0"
"AA","01/16/2015","1186","N3FXAA","DFW","10:41","10:47","201","209","6","10:38","9","0","0","0","0","0"
"AA","01/16/2015","1355","N3LGAA","MIA","18:25","18:30","190","196","5","18:25","5","0","0","0","0","0"
"AA","01/16/2015","1426","N3JJAA","ORD","21:49","21:51","134","136","2","21:47","4","0","0","0","0","0"
"AA","01/16/2015","1496","N3MEAA","ORD","11:10","10:49","130","114","-21","10:44","5","0","0","0","0","0"
"AA","01/16/2015","1533","N5FNAA","MIA","16:11","16:21","186","202","10","16:14","7","0","0","0","0","0"
"AA","01/16/2015","1544","N3HWAA","DFW","19:25","19:25","205","201","0","19:21","4","0","0","0","0","0"
"AA","01/16/2015","1550","N3HMAA","LAX","23:45","00:10","320","322","25","00:07","3","23","0","2","0","0"
"AA","01/16/2015","1551","N3DSAA","ORD","13:24","13:17","129","123","-7","13:13","4","0","0","0","0","0"
"AA","01/16/2015","1582","N3EMAA","MIA","10:16","10:25","191","201","9","10:19","6","0","0","0","0","0"
"AA","01/16/2015","1590","N5DVAA","DFW","21:50","21:54","200","201","4","21:50","4","0","0","0","0","0"
"AA","01/16/2015","1612","N3CBAA","ORD","19:06","19:52","131","127","46","19:47","5","6","0","0","0","40"
"AA","01/16/2015","1625","N634AA","MIA","21:52","22:25","192","205","33","22:20","5","0","0","13","0","20"
"AA","01/16/2015","1670","N3ALAA","ORD","17:13","17:07","133","130","-6","17:02","5","0","0","0","0","0"
"AA","01/16/2015","2238","N3DXAA","DFW","23:35","23:46","200","213","11","23:42","4","0","0","0","0","0"
"AA","01/16/2015","2314","N3DBAA","JFK","21:35","22:31","70","67","56","22:25","6","33","0","0","0","23"
"AA","01/16/2015","2440","N3ESAA","MIA","22:54","23:05","189","195","11","22:59","6","0","0","0","0","0"
"AA","01/16/2015","2470","N5DVAA","DFW","12:21","12:25","201","212","4","12:19","6","0","0","0","0","0"
"AA","01/17/2015","0084","N3FLAA","JFK","08:41","09:05","71","67","24","09:00","5","24","0","0","0","0"
"AA","01/17/2015","0146","N3DUAA","MIA","00:02","00:20","182","177","18","00:16","4","18","0","0","0","0"
"AA","01/17/2015","0186","N3BNAA","ORD","14:51","14:37","131","121","-14","14:31","6","0","0","0","0","0"
"AA","01/17/2015","0193","N3GTAA","JFK","13:43","13:30","63","52","-13","13:27","3","0","0","0","0","0"
"AA","01/17/2015","0288","N3DHAA","ORD","23:14","23:00","129","118","-14","22:55","5","0","0","0","0","0"
"AA","01/17/2015","1033","N7BRAA","MIA","12:44","12:44","194","190","0","12:39","5","0","0","0","0","0"
"AA","01/17/2015","1065","N3KGAA","ORD","16:13","16:01","133","121","-12","15:52","9","0","0","0","0","0"
"AA","01/17/2015","1096","N3FMAA","JFK","17:15","17:04","75","65","-11","16:59","5","0","0","0","0","0"
"AA","01/17/2015","1124","N3EVAA","DFW","16:57","16:41","207","192","-16","16:37","4","0","0","0","0","0"
"AA","01/17/2015","1186","N3FGAA","DFW","10:41","10:40","201","203","-1","10:33","7","0","0","0","0","0"
"AA","01/17/2015","1355","N3BVAA","MIA","18:25","18:21","190","187","-4","18:16","5","0","0","0","0","0"
"AA","01/17/2015","1426","N3CDAA","ORD","21:49","21:39","134","118","-10","21:36","3","0","0","0","0","0"
"AA","01/17/2015","1496","N3LKAA","ORD","11:10","10:57","130","123","-13","10:51","6","0","0","0","0","0"
"AA","01/17/2015","1533","N5CKAA","MIA","16:11","16:16","186","195","5","16:10","6","0","0","0","0","0"
"AA","01/17/2015","1544","N3BLAA","DFW","19:25","19:18","205","195","-7","19:13","5","0","0","0","0","0"
"AA","01/17/2015","1550","N3LPAA","LAX","23:45","23:41","320","322","-4","23:37","4","0","0","0","0","0"
"AA","01/17/2015","1582","N3HBAA","MIA","10:16","10:06","191","185","-10","10:01","5","0","0","0","0","0"
"AA","01/17/2015","1590","N5BVAA","DFW","21:50","21:44","200","195","-6","21:39","5","0","0","0","0","0"
"AA","01/17/2015","1625","N5BYAA","MIA","21:52","23:04","192","185","72","22:59","5","72","0","0","0","0"
"AA","01/17/2015","1670","N3KHAA","ORD","17:13","17:05","133","127","-8","16:54","11","0","0","0","0","0"
"AA","01/17/2015","2314","N3LMAA","JFK","21:35","21:31","70","61","-4","21:26","5","0","0","0","0","0"
"AA","01/17/2015","2440","N3DEAA","MIA","22:54","23:19","189","199","25","23:14","5","0","0","10","0","15"
"AA","01/17/2015","2470","N5BRAA","DFW","12:21","12:14","201","199","-7","12:11","3","0","0","0","0","0"
"AA","01/18/2015","0084","N3BDAA","JFK","08:41","08:23","71","57","-18","08:19","4","0","0","0","0","0"
"AA","01/18/2015","0146","N3KMAA","MIA","00:02","00:10","182","173","8","00:06","4","0","0","0","0","0"
"AA","01/18/2015","0186","N3GKAA","ORD","14:51","14:36","131","123","-15","14:32","4","0","0","0","0","0"
"AA","01/18/2015","0192","N3BTAA","LAX","06:13","05:58","323","311","-15","05:53","5","0","0","0","0","0"
"AA","01/18/2015","0193","N3GBAA","JFK","13:43","13:37","63","61","-6","13:33","4","0","0","0","0","0"
"AA","01/18/2015","0202","N3FWAA","LAX","21:21","21:16","326","321","-5","21:11","5","0","0","0","0","0"
"AA","01/18/2015","0222","N3MDAA","LAX","15:20","15:33","325","338","13","15:29","4","0","0","0","0","0"
"AA","01/18/2015","0288","N3CDAA","ORD","23:14","23:28","129","132","14","23:23","5","0","0","0","0","0"
"AA","01/18/2015","1033","N856AA","MIA","12:44","12:49","194","196","5","12:45","4","0","0","0","0","0"
"AA","01/18/2015","1065","N3ECAA","ORD","16:13","15:58","133","124","-15","15:52","6","0","0","0","0","0"
